Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Description,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,,PrimaryContact__c,Sector__c,Tier__c
71218,,,Adventure Works Cycles LLC 4,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_llc_4.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5151,Real Estate,Tier 3
71219,,,Adventure Works Cycles Inc 9,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_inc_9.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061,Real Estate,Tier 1
71220,,,Adventure Works Cycles pte.Ltd 9,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_pte.ltd_9.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5044,Real Estate,Tier 1
71221,,,Alpine Ski House Corp 6,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_corp_6.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144,Real Estate,Tier 3
71222,,,Alpine Ski House pte.Ltd 6,Account,6002,,,,,,,,,,,,,,,,,,,,alpineskihouse_pte.ltd_6.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5038,Real Estate,Tier 1
71223,,,Bellows College Ltd 2,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_ltd_2.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104,Real Estate,Tier 2
71224,,,Bellows College Corp 1,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_corp_1.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5124,Real Estate,Tier 1
71225,,,Bellows College Inc 0,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_inc_0.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,Real Estate,Tier 1
71226,,,Best For You Organics Company Corp 5,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_corp_5.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,Real Estate,Tier 1
71227,,,Best For You Organics Company Corp 8,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_corp_8.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,Real Estate,Tier 3
71228,,,Best For You Organics Company LLC 4,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_llc_4.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5004,Real Estate,Tier 2
71229,,,Best For You Organics Company pte.Ltd 6,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_pte.ltd_6.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5148,Real Estate,Tier 1
71230,,,Contoso Suites Ltd 5,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_ltd_5.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130,Real Estate,Tier 2
71231,,,Contoso Suites Corp 0,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_corp_0.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109,Real Estate,Tier 1
71232,,,Contoso Suites Corp 9,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_corp_9.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Real Estate,Tier 1
71233,,,Contoso Suites LLC 4,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_llc_4.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,Real Estate,Tier 2
71234,,,Contoso Suites pte.Ltd 2,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_pte.ltd_2.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5121,Real Estate,Tier 2
71235,,,Contoso Suites pte.Ltd 6,Account,6005,,,,,,,,,,,,,,,,,,,,contososuites_pte.ltd_6.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,Real Estate,Tier 3
71236,,,Consolidated Messenger Ltd 5,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_ltd_5.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116,Real Estate,Tier 3
71237,,,Consolidated Messenger LLC 5,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_llc_5.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,Real Estate,Tier 1
71238,,,Consolidated Messenger LLC 6,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_llc_6.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,Real Estate,Tier 3
71239,,,Consolidated Messenger Inc 2,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_inc_2.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5015,Real Estate,Tier 2
71240,,,Consolidated Messenger pte.Ltd 7,Account,6006,,,,,,,,,,,,,,,,,,,,consolidatedmessenger_pte.ltd_7.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5082,Real Estate,Tier 3
71241,,,"Fabrikam, Inc. Ltd 5",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_ltd_5.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Real Estate,Tier 3
71242,,,"Fabrikam, Inc. LLC 2",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_llc_2.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,Real Estate,Tier 2
71243,,,"Fabrikam, Inc. Inc 4",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_inc_4.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Real Estate,Tier 2
71244,,,"Fabrikam, Inc. pte.Ltd 6",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_pte.ltd_6.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5130,Real Estate,Tier 1
71245,,,"Fabrikam, Inc. pte.Ltd 7",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_pte.ltd_7.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165,Real Estate,Tier 1
71246,,,"Fabrikam, Inc. pte.Ltd 8",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_pte.ltd_8.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013,Real Estate,Tier 3
71247,,,First Up Consultants Ltd 5,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_ltd_5.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5032,Real Estate,Tier 3
71248,,,First Up Consultants LLC 9,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_llc_9.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5128,Real Estate,Tier 1
71249,,,Fourth Coffee Ltd 1,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_ltd_1.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5160,Real Estate,Tier 3
71250,,,Fourth Coffee Corp 3,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_corp_3.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075,Real Estate,Tier 1
71251,,,Fourth Coffee pte.Ltd 7,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_pte.ltd_7.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,Real Estate,Tier 2
71252,,,Graphic Design Institute Ltd 3,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_ltd_3.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5053,Real Estate,Tier 2
71253,,,Graphic Design Institute Corp 2,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_corp_2.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5112,Real Estate,Tier 3
71254,,,Graphic Design Institute LLC 5,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_llc_5.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5019,Real Estate,Tier 1
71255,,,Graphic Design Institute Inc 1,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_inc_1.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Real Estate,Tier 2
71256,,,Graphic Design Institute Inc 8,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_inc_8.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5150,Real Estate,Tier 2
71257,,,Lamna Healthcare Company Corp 4,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_corp_4.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5107,Real Estate,Tier 3
71258,,,Lamna Healthcare Company pte.Ltd 6,Account,6013,,,,,,,,,,,,,,,,,,,,lamnahealthcare_pte.ltd_6.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,Real Estate,Tier 1
71259,,,Liberty's Delightful Sinful Bakery & Cafe Ltd 1,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_ltd_1.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5016,Real Estate,Tier 3
71260,,,Liberty's Delightful Sinful Bakery & Cafe Corp 4,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_corp_4.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5171,Real Estate,Tier 3
71261,,,Liberty's Delightful Sinful Bakery & Cafe Corp 9,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_corp_9.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109,Real Estate,Tier 2
71262,,,Liberty's Delightful Sinful Bakery & Cafe LLC 5,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_llc_5.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5122,Real Estate,Tier 1
71263,,,Liberty's Delightful Sinful Bakery & Cafe Inc 5,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_inc_5.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5023,Real Estate,Tier 3
71264,,,Liberty's Delightful Sinful Bakery & Cafe Inc 6,Account,6014,,,,,,,,,,,,,,,,,,,,libertysdelightfulsinfulbakeryandcafe_inc_6.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5147,Real Estate,Tier 3
71265,,,Lucerne Publishing Ltd 1,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_ltd_1.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168,Real Estate,Tier 2
71266,,,Lucerne Publishing Ltd 3,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_ltd_3.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098,Real Estate,Tier 1
71267,,,Lucerne Publishing Corp 7,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_corp_7.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5056,Real Estate,Tier 2
71268,,,Lucerne Publishing Inc 1,Account,6015,,,,,,,,,,,,,,,,,,,,lucernepublishing_inc_1.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,Real Estate,Tier 3
71269,,,Munson's Pickles and Preserves Farm LLC 5,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_llc_5.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5105,Real Estate,Tier 1
71270,,,Munson's Pickles and Preserves Farm Inc 5,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_inc_5.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Real Estate,Tier 1
71271,,,Munson's Pickles and Preserves Farm pte.Ltd 0,Account,6017,,,,,,,,,,,,,,,,,,,,munsonspicklesandpreservesfarm_pte.ltd_0.com,,,Financial Services,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117,Real Estate,Tier 3
71272,,,Nod Publishers pte.Ltd 1,Account,6018,,,,,,,,,,,,,,,,,,,,nodpublishers_pte.ltd_1.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5158,Real Estate,Tier 2
71273,,,Northwind Traders LLC 8,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_llc_8.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5116,Real Estate,Tier 1
71274,,,Northwind Traders Inc 8,Account,6019,,,,,,,,,,,,,,,,,,,,northwindtraders_inc_8.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5097,Real Estate,Tier 1
71275,,,"Proseware, Inc. LLC 0",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_llc_0.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,Real Estate,Tier 2
71276,,,"Proseware, Inc. Inc 5",Account,6020,,,,,,,,,,,,,,,,,,,,proseware_inc_5.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,Real Estate,Tier 2
71277,,,Relecloud LLC 1,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_llc_1.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5113,Real Estate,Tier 1
71278,,,Relecloud pte.Ltd 3,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_pte.ltd_3.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5141,Real Estate,Tier 3
71279,,,Relecloud pte.Ltd 8,Account,6021,,,,,,,,,,,,,,,,,,,,relecloud_pte.ltd_8.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039,Real Estate,Tier 2
71280,,,Southridge Video Ltd 6,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_ltd_6.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,Real Estate,Tier 2
71281,,,Southridge Video Inc 1,Account,6022,,,,,,,,,,,,,,,,,,,,southridgevideo_inc_1.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5085,Real Estate,Tier 3
71282,,,Tailspin Toys Ltd 9,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_ltd_9.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,Real Estate,Tier 3
71283,,,Tailspin Toys Corp 9,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_corp_9.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5062,Real Estate,Tier 2
71284,,,Tailspin Toys Inc 1,Account,6023,,,,,,,,,,,,,,,,,,,,tailspintoys_inc_1.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5040,Real Estate,Tier 3
71285,,,Tailwind Traders LLC 2,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_llc_2.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5173,Real Estate,Tier 1
71286,,,Tailwind Traders LLC 3,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_llc_3.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104,Real Estate,Tier 3
71287,,,Tailwind Traders LLC 7,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_llc_7.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5001,Real Estate,Tier 2
71288,,,Tailwind Traders pte.Ltd 2,Account,6024,,,,,,,,,,,,,,,,,,,,tailwindtraders_pte.ltd_2.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166,Real Estate,Tier 2
71289,,,The Phone Company Ltd 7,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_ltd_7.com,,,Financial Services,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,Real Estate,Tier 3
71290,,,The Phone Company Corp 8,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_corp_8.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5046,Real Estate,Tier 3
71291,,,The Phone Company pte.Ltd 4,Account,6025,,,,,,,,,,,,,,,,,,,,thephone-company_pte.ltd_4.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5024,Real Estate,Tier 3
71292,,,"VanArsdel, Ltd. Ltd 7",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_ltd_7.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5021,Real Estate,Tier 2
71293,,,"VanArsdel, Ltd. Ltd 9",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_ltd_9.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,Real Estate,Tier 2
71294,,,"VanArsdel, Ltd. pte.Ltd 4",Account,6026,,,,,,,,,,,,,,,,,,,,vanarsdelltd_pte.ltd_4.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5009,Real Estate,Tier 2
71295,,,Wide World Importers Ltd 5,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_ltd_5.com,,,Financial Services,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Real Estate,Tier 2
71296,,,Wide World Importers LLC 7,Account,6027,,,,,,,,,,,,,,,,,,,,wideworldimporters_llc_7.com,,,Financial Services,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5003,Real Estate,Tier 3
71297,,,Wingtip Toys Corp 0,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_corp_0.com,,,Financial Services,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5010,Real Estate,Tier 3
71298,,,Wingtip Toys Corp 8,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_corp_8.com,,,Financial Services,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5103,Real Estate,Tier 3
71299,,,Wingtip Toys LLC 1,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_1.com,,,Financial Services,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5055,Real Estate,Tier 2
71300,,,Wingtip Toys LLC 5,Account,6028,,,,,,,,,,,,,,,,,,,,wingtiptoys_llc_5.com,,,Financial Services,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5003,Real Estate,Tier 3
71301,,,Woodgrove Bank Inc 3,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_inc_3.com,,,Financial Services,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,Real Estate,Tier 1
71302,,,Woodgrove Bank Inc 4,Account,6029,,,,,,,,,,,,,,,,,,,,woodgrovebank_inc_4.com,,,Financial Services,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5132,Real Estate,Tier 2
71303,,,Adatum Corporation pte.Ltd 2,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_pte.ltd_2.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069,Automotive ,Tier 2
71304,,,Adatum Corporation pte.Ltd 5,Account,6000,,,,,,,,,,,,,,,,,,,,adatum_pte.ltd_5.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5008,Automotive ,Tier 3
71305,,,Adventure Works Cycles Corp 7,Account,6001,,,,,,,,,,,,,,,,,,,,adventure-works_corp_7.com,,,Manufacturing,950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115,Automotive ,Tier 1
71306,,,Bellows College pte.Ltd 4,Account,6003,,,,,,,,,,,,,,,,,,,,bellowscollege_pte.ltd_4.com,,,Manufacturing,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5014,Automotive ,Tier 3
71307,,,Best For You Organics Company Ltd 1,Account,6004,,,,,,,,,,,,,,,,,,,,bestforyouorganics_ltd_1.com,,,Manufacturing,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5144,Automotive ,Tier 2
71308,,,"Fabrikam, Inc. Ltd 6",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_ltd_6.com,,,Manufacturing,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5135,Automotive ,Tier 1
71309,,,"Fabrikam, Inc. Ltd 9",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_ltd_9.com,,,Manufacturing,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5168,Automotive ,Tier 3
71310,,,"Fabrikam, Inc. Corp 0",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_corp_0.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5054,Automotive ,Tier 1
71311,,,"Fabrikam, Inc. Corp 6",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_corp_6.com,,,Manufacturing,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5101,Automotive ,Tier 1
71312,,,"Fabrikam, Inc. LLC 9",Account,6007,,,,,,,,,,,,,,,,,,,,fabrikam_llc_9.com,,,Manufacturing,650000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5137,Automotive ,Tier 2
71313,,,Fabrikam Residences Corp 1,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_corp_1.com,,,Manufacturing,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5120,Automotive ,Tier 2
71314,,,Fabrikam Residences pte.Ltd 0,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_pte.ltd_0.com,,,Manufacturing,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5034,Automotive ,Tier 1
71315,,,Fabrikam Residences pte.Ltd 4,Account,6008,,,,,,,,,,,,,,,,,,,,fabrikamresidences_pte.ltd_4.com,,,Manufacturing,900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100,Automotive ,Tier 1
71316,,,First Up Consultants Ltd 2,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_ltd_2.com,,,Manufacturing,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5037,Automotive ,Tier 2
71317,,,First Up Consultants Corp 4,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_corp_4.com,,,Manufacturing,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5005,Automotive ,Tier 1
71318,,,First Up Consultants Inc 0,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_inc_0.com,,,Manufacturing,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5094,Automotive ,Tier 1
71319,,,First Up Consultants Inc 9,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_inc_9.com,,,Manufacturing,700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000,Automotive ,Tier 1
71320,,,First Up Consultants pte.Ltd 0,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_pte.ltd_0.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5089,Automotive ,Tier 2
71321,,,First Up Consultants pte.Ltd 6,Account,6009,,,,,,,,,,,,,,,,,,,,firstupconsultants_pte.ltd_6.com,,,Manufacturing,350000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5083,Automotive ,Tier 1
71322,,,Fourth Coffee Ltd 3,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_ltd_3.com,,,Manufacturing,1000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061,Automotive ,Tier 3
71323,,,Fourth Coffee LLC 2,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_llc_2.com,,,Manufacturing,500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5125,Automotive ,Tier 2
71324,,,Fourth Coffee pte.Ltd 3,Account,6010,,,,,,,,,,,,,,,,,,,,fourthcoffee_pte.ltd_3.com,,,Manufacturing,850000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5066,Automotive ,Tier 1
71325,,,Graphic Design Institute Corp 1,Account,6011,,,,,,,,,,,,,,,,,,,,graphicdesigninstitute_corp_1.com,,,Manufacturing,200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5028,Automotive ,Tier 2
